sample_id,noise,p,state_syndrome,true_error,action,corrected_error,next_syndrome,reward,success
624,biased,0.09,1100,IIXII,IIIYI,IIXYI,0011,-1,0
625,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
626,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
627,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
628,biased,0.09,0011,IIIIX,IIIIX,IIIII,0000,1,1
629,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
630,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
631,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
632,biased,0.09,0111,XIIXI,IXIII,XXIXI,1111,-1,0
633,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
634,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
635,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
636,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
637,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
638,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
639,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
640,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
641,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
642,biased,0.09,1100,IIXII,IIIYI,IIXYI,0011,-1,0
643,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
644,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
645,biased,0.09,0100,IIIIZ,IZIII,IZIIZ,0001,-1,0
646,biased,0.09,0111,IIIIY,IXIII,IXIIY,1111,-1,0
647,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
648,biased,0.09,0101,IZIII,ZIIII,ZZIII,1111,-1,0
649,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
650,biased,0.09,1111,XIYII,IZIII,XZYII,1010,-1,0
651,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
652,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
653,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
654,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
655,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
656,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
657,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
658,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
659,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
660,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
661,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
662,biased,0.09,0110,YYIII,IIYII,YYYII,1000,-1,0
663,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
664,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
665,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
666,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
667,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
668,biased,0.09,0011,IZIXI,IIIIX,IZIXX,0000,-1,0
669,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
670,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
671,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
672,biased,0.09,1110,ZIIIZ,IYIII,ZYIIZ,0011,-1,0
673,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
674,biased,0.09,1010,ZIIII,ZIIII,IIIII,0000,1,1
675,biased,0.09,0010,IIZII,IXIII,IXZII,1010,-1,0
676,biased,0.09,1010,ZIIII,ZIIII,IIIII,0000,1,1
677,biased,0.09,0101,IZIII,ZIIII,ZZIII,1111,-1,0
678,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
679,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
680,biased,0.09,1000,IXIII,IXIII,IIIII,0000,1,1
681,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
682,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
683,biased,0.09,1010,ZIIII,ZIIII,IIIII,0000,1,1
684,biased,0.09,1010,ZIIII,ZIIII,IIIII,0000,1,1
685,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
686,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
687,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
688,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
689,biased,0.09,0011,IIIIX,IIIIX,IIIII,0000,1,1
690,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
691,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
692,biased,0.09,0001,XIIII,XIIII,IIIII,0000,1,1
693,biased,0.09,1010,IZIYI,ZIIII,ZZIYI,0000,-1,0
694,biased,0.09,0011,IIIIX,IIIIX,IIIII,0000,1,1
695,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
696,biased,0.09,0010,IIZII,IXIII,IXZII,1010,-1,0
697,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
698,biased,0.09,0001,XIIII,XIIII,IIIII,0000,1,1
699,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
700,biased,0.09,0101,IIXZI,ZIIII,ZIXZI,1111,-1,0
701,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
702,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
703,biased,0.09,1011,YIIII,XIIII,ZIIII,1010,-1,0
704,biased,0.09,0010,IIYYX,IXIII,IXYYX,1010,-1,0
705,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
706,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
707,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
708,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
709,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
710,biased,0.09,1100,IIXII,IIIYI,IIXYI,0011,-1,0
711,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
712,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
713,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
714,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
715,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
716,biased,0.09,1010,ZIIII,ZIIII,IIIII,0000,1,1
717,biased,0.09,0101,IZIII,ZIIII,ZZIII,1111,-1,0
718,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
719,biased,0.09,0100,IIIIZ,IZIII,IZIIZ,0001,-1,0
720,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
721,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
722,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
723,biased,0.09,1011,YIIII,XIIII,ZIIII,1010,-1,0
724,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
725,biased,0.09,0001,XIIII,XIIII,IIIII,0000,1,1
726,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
727,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
728,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
729,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
730,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
731,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
732,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
733,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
734,biased,0.09,0111,IIIIY,IXIII,IXIIY,1111,-1,0
735,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
736,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
737,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
738,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
739,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
740,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
741,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
742,biased,0.09,0110,IZIIX,IIYII,IZYIX,1000,-1,0
743,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
744,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
745,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
746,biased,0.09,1011,IYIXI,XIIII,XYIXI,1010,-1,0
747,biased,0.09,0101,IZIII,ZIIII,ZZIII,1111,-1,0
748,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
749,biased,0.09,0101,IZIII,ZIIII,ZZIII,1111,-1,0
750,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
751,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
752,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
753,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
754,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
755,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
756,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
757,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
758,biased,0.09,1010,ZIIII,ZIIII,IIIII,0000,1,1
759,biased,0.09,0001,IIIXY,XIIII,XIIXY,0000,-1,0
760,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
761,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
762,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
763,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
764,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
765,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
766,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
767,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
768,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
769,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
770,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
771,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
772,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
773,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
774,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
775,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
776,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
777,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
778,biased,0.09,0011,IIIIX,IIIIX,IIIII,0000,1,1
779,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
780,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
781,biased,0.09,0100,IIIIZ,IZIII,IZIIZ,0001,-1,0
782,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
783,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
784,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
785,biased,0.09,1110,IXIXI,IYIII,IZIXI,0011,-1,0
786,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
787,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
788,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
789,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
790,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
791,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
792,biased,0.09,0001,XIIII,XIIII,IIIII,0000,1,1
793,biased,0.09,0001,XIIII,XIIII,IIIII,0000,1,1
794,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
795,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
796,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
797,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
798,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
799,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
800,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
801,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
802,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
803,biased,0.09,0001,XIIII,XIIII,IIIII,0000,1,1
804,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
805,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
806,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
807,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
808,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
809,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
810,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
811,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
812,biased,0.09,1011,YIIII,XIIII,ZIIII,1010,-1,0
813,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
814,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
815,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
816,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
817,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
818,biased,0.09,1000,IXIII,IXIII,IIIII,0000,1,1
819,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
820,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
821,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
822,biased,0.09,0101,IZIII,ZIIII,ZZIII,1111,-1,0
823,biased,0.09,0011,IZIXI,IIIIX,IZIXX,0000,-1,0
824,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
825,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
826,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
827,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
828,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
829,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
830,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
831,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
832,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
833,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
834,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
835,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
836,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
837,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
838,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
839,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
840,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
841,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
842,biased,0.09,1100,XYIII,IIIYI,XYIYI,0011,-1,0
843,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
844,biased,0.09,1011,YIIII,XIIII,ZIIII,1010,-1,0
845,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
846,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
847,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
848,biased,0.09,1110,XIIYI,IYIII,XYIYI,0011,-1,0
849,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
850,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
851,biased,0.09,0010,YYIIZ,IXIII,YZIIZ,1010,-1,0
852,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
853,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
854,biased,0.09,0100,IIIIZ,IZIII,IZIIZ,0001,-1,0
855,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
856,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
857,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
858,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
859,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
860,biased,0.09,1000,IXIII,IXIII,IIIII,0000,1,1
861,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
862,biased,0.09,1100,IIXII,IIIYI,IIXYI,0011,-1,0
863,biased,0.09,1010,IIYIZ,ZIIII,ZIYIZ,0000,-1,0
864,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
865,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
866,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
867,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
868,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
869,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
870,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
871,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
872,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
873,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
874,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
875,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
876,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
877,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
878,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
879,biased,0.09,0111,IIIIY,IXIII,IXIIY,1111,-1,0
880,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
881,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
882,biased,0.09,1110,IIYII,IYIII,IYYII,0011,-1,0
883,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
884,biased,0.09,1011,YIIII,XIIII,ZIIII,1010,-1,0
885,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
886,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
887,biased,0.09,1010,ZIIII,ZIIII,IIIII,0000,1,1
888,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
889,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
890,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
891,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
892,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
893,biased,0.09,0111,IIIIY,IXIII,IXIIY,1111,-1,0
894,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
895,biased,0.09,0101,IIZIY,ZIIII,ZIZIY,1111,-1,0
896,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
897,biased,0.09,1101,XIXII,IZIII,XZXII,1000,-1,0
898,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
899,biased,0.09,0011,IIIIX,IIIIX,IIIII,0000,1,1
900,biased,0.09,1100,ZZIIX,IIIYI,ZZIYX,0011,-1,0
901,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
902,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
903,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
904,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
905,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
906,biased,0.09,0111,IIIIY,IXIII,IXIIY,1111,-1,0
907,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
908,biased,0.09,0111,ZYIII,IXIII,ZZIII,1111,-1,0
909,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
910,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
911,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
912,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
913,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
914,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
915,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
916,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
917,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
918,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
919,biased,0.09,0001,XIIII,XIIII,IIIII,0000,1,1
920,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
921,biased,0.09,0010,IIIXZ,IXIII,IXIXZ,1010,-1,0
922,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
923,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
924,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
925,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
926,biased,0.09,0100,IIIIZ,IZIII,IZIIZ,0001,-1,0
927,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
928,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
929,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
930,biased,0.09,0001,IIZIX,XIIII,XIZIX,0000,-1,0
931,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
932,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
933,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
934,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
935,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
936,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
937,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
938,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
939,biased,0.09,1001,IZXII,YIIII,YZXII,0010,-1,0
940,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
941,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
942,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
943,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
944,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
945,biased,0.09,0010,IIZII,IXIII,IXZII,1010,-1,0
946,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
947,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
948,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
949,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
950,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
951,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
952,biased,0.09,0111,IIIIY,IXIII,IXIIY,1111,-1,0
953,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
954,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
955,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
956,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
957,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
958,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
959,biased,0.09,1001,IIIZI,YIIII,YIIZI,0010,-1,0
960,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
961,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
962,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
963,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
964,biased,0.09,0010,IIZII,IXIII,IXZII,1010,-1,0
965,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
966,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
967,biased,0.09,0011,IIIIX,IIIIX,IIIII,0000,1,1
968,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
969,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
970,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
971,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
972,biased,0.09,0010,IIZII,IXIII,IXZII,1010,-1,0
973,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
974,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
975,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
976,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
977,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
978,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
979,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
980,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
981,biased,0.09,0010,IIZII,IXIII,IXZII,1010,-1,0
982,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
983,biased,0.09,0100,IIIIZ,IZIII,IZIIZ,0001,-1,0
984,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
985,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
986,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
987,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
988,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
989,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
990,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
991,biased,0.09,0011,IIIIX,IIIIX,IIIII,0000,1,1
992,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
993,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
994,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
995,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
996,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
997,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
998,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
999,biased,0.09,0111,IIIIY,IXIII,IXIIY,1111,-1,0
1000,biased,0.09,0010,IYIYI,IXIII,IZIYI,1010,-1,0
1001,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1002,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1003,biased,0.09,1011,YIIII,XIIII,ZIIII,1010,-1,0
1004,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1005,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1006,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1007,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1008,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1009,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1010,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1011,biased,0.09,0110,IIIXI,IIYII,IIYXI,1000,-1,0
1012,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1013,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1014,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1015,biased,0.09,1000,IXIII,IXIII,IIIII,0000,1,1
1016,biased,0.09,1111,IIIYI,IZIII,IZIYI,1010,-1,0
1017,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1018,biased,0.09,0101,IZIII,ZIIII,ZZIII,1111,-1,0
1019,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1020,biased,0.09,0000,IIIII,IIIII,IIIII,0000,1,1
1021,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
1022,biased,0.09,1101,IYIII,IZIII,IXIII,1000,-1,0
