sample_id,noise,p,state_syndrome,true_error,action,corrected_error,next_syndrome,reward,success
2324,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2325,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2326,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2327,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2328,bitflip,0.07,1111,IIXIX,IXIII,IXXIX,0111,-1,0
2329,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2330,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2331,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2332,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2333,bitflip,0.07,1011,IXIIX,YIIII,YXIIX,0000,-1,0
2334,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2335,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2336,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2337,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2338,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2339,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2340,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2341,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2342,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2343,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2344,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2345,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2346,bitflip,0.07,0010,XIIIX,XIIII,IIIIX,0011,-1,0
2347,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2348,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2349,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2350,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2351,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2352,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2353,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2354,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2355,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2356,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2357,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2358,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2359,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2360,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2361,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2362,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2363,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2364,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2365,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2366,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2367,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2368,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2369,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2370,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2371,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2372,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2373,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2374,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2375,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2376,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2377,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2378,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2379,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2380,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2381,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2382,bitflip,0.07,0100,IXXII,IXIII,IIXII,1100,-1,0
2383,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2384,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2385,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2386,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2387,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2388,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2389,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2390,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2391,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2392,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2393,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2394,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2395,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2396,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2397,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2398,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2399,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2400,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2401,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2402,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2403,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2404,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2405,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2406,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2407,bitflip,0.07,0111,XIIXI,IIIXI,XIIII,0001,-1,0
2408,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2409,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2410,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2411,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2412,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2413,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2414,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2415,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2416,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2417,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2418,bitflip,0.07,0111,XIIXI,IIIXI,XIIII,0001,-1,0
2419,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2420,bitflip,0.07,1110,XIXIX,YIIII,ZIXIX,0101,-1,0
2421,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2422,bitflip,0.07,1010,XXIIX,XIIII,IXIIX,1011,-1,0
2423,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2424,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2425,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2426,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2427,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2428,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2429,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2430,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2431,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2432,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2433,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2434,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2435,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2436,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2437,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2438,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2439,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2440,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2441,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2442,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2443,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2444,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2445,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2446,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2447,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2448,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2449,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2450,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2451,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2452,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2453,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2454,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2455,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2456,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2457,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2458,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2459,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2460,bitflip,0.07,0111,IXXIX,IIIXI,IXXXX,0001,-1,0
2461,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2462,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2463,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2464,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2465,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2466,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2467,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2468,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2469,bitflip,0.07,1010,XXIIX,XIIII,IXIIX,1011,-1,0
2470,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2471,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2472,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2473,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2474,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2475,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2476,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2477,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2478,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2479,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2480,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2481,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2482,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2483,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2484,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2485,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2486,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2487,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2488,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2489,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2490,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2491,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2492,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2493,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2494,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2495,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2496,bitflip,0.07,1111,IIXIX,IXIII,IXXIX,0111,-1,0
2497,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2498,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2499,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2500,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2501,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2502,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2503,bitflip,0.07,0010,XIIIX,XIIII,IIIIX,0011,-1,0
2504,bitflip,0.07,0100,IXXII,IXIII,IIXII,1100,-1,0
2505,bitflip,0.07,1011,IXIIX,YIIII,YXIIX,0000,-1,0
2506,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2507,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2508,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2509,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2510,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2511,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2512,bitflip,0.07,1010,IIXXI,XIIII,XIXXI,1011,-1,0
2513,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2514,bitflip,0.07,1110,IXIXI,YIIII,YXIXI,0101,-1,0
2515,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2516,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2517,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2518,bitflip,0.07,0111,XIIXI,IIIXI,XIIII,0001,-1,0
2519,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2520,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2521,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2522,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2523,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2524,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2525,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2526,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2527,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2528,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2529,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2530,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2531,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2532,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2533,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2534,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2535,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2536,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2537,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2538,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2539,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2540,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2541,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2542,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2543,bitflip,0.07,0111,XIIXI,IIIXI,XIIII,0001,-1,0
2544,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2545,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2546,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2547,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2548,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2549,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2550,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2551,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2552,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2553,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2554,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2555,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2556,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2557,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2558,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2559,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2560,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2561,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2562,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2563,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2564,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2565,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2566,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2567,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2568,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2569,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2570,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2571,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2572,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2573,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2574,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2575,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2576,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2577,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2578,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2579,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2580,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2581,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2582,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2583,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2584,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2585,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2586,bitflip,0.07,1011,IXIIX,YIIII,YXIIX,0000,-1,0
2587,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2588,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2589,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2590,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2591,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2592,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2593,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2594,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2595,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2596,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2597,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2598,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2599,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2600,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2601,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2602,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2603,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2604,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2605,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2606,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2607,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2608,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2609,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2610,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2611,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2612,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2613,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2614,bitflip,0.07,0111,XIIXI,IIIXI,XIIII,0001,-1,0
2615,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2616,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2617,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2618,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2619,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2620,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2621,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2622,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2623,bitflip,0.07,1110,IXIXI,YIIII,YXIXI,0101,-1,0
2624,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2625,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2626,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2627,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2628,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2629,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2630,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2631,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2632,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2633,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2634,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2635,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2636,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2637,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2638,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2639,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2640,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2641,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2642,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2643,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2644,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2645,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2646,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2647,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2648,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2649,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2650,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2651,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2652,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2653,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2654,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2655,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2656,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2657,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2658,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2659,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2660,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2661,bitflip,0.07,1111,IIXIX,IXIII,IXXIX,0111,-1,0
2662,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2663,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2664,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2665,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2666,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2667,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2668,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2669,bitflip,0.07,1110,IXIXI,YIIII,YXIXI,0101,-1,0
2670,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2671,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2672,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2673,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2674,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2675,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2676,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2677,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2678,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2679,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2680,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2681,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2682,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2683,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2684,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2685,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2686,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2687,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2688,bitflip,0.07,0010,XIIIX,XIIII,IIIIX,0011,-1,0
2689,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2690,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2691,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2692,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2693,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2694,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
