sample_id,noise,p,state_syndrome,true_error,action,corrected_error,next_syndrome,reward,success
2907,depolarizing,0.05,0111,IIIIY,IXIII,IXIIY,1111,-1,0
2908,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2909,depolarizing,0.05,0111,IIIIY,IXIII,IXIIY,1111,-1,0
2910,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2911,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2912,depolarizing,0.05,1011,YIIII,YIIII,IIIII,0000,1,1
2913,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2914,depolarizing,0.05,1100,IIXII,IYIII,IYXII,0001,-1,0
2915,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2916,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2917,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2918,depolarizing,0.05,0011,IIIIX,IXIII,IXIIX,1011,-1,0
2919,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2920,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2921,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2922,depolarizing,0.05,0001,XIIII,XIIII,IIIII,0000,1,1
2923,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2924,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2925,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2926,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2927,depolarizing,0.05,1110,IIYII,IZIII,IZYII,1011,-1,0
2928,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2929,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2930,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2931,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2932,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2933,depolarizing,0.05,1000,IXIII,IXIII,IIIII,0000,1,1
2934,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2935,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2936,depolarizing,0.05,1110,IIYII,IZIII,IZYII,1011,-1,0
2937,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2938,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2939,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2940,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2941,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2942,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2943,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2944,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2945,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2946,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2947,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2948,depolarizing,0.05,1011,YIIII,YIIII,IIIII,0000,1,1
2949,depolarizing,0.05,1010,IIIZX,XIIII,XIIZX,1011,-1,0
2950,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2951,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2952,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2953,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2954,depolarizing,0.05,1100,IIXII,IYIII,IYXII,0001,-1,0
2955,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2956,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2957,depolarizing,0.05,0110,IIIXI,IIIIY,IIIXY,0001,-1,0
2958,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2959,depolarizing,0.05,0001,XIIII,XIIII,IIIII,0000,1,1
2960,depolarizing,0.05,0101,IZIII,IZIII,IIIII,0000,1,1
2961,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2962,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2963,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2964,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2965,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2966,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2967,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2968,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2969,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2970,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2971,depolarizing,0.05,0111,IIIIY,IXIII,IXIIY,1111,-1,0
2972,depolarizing,0.05,0111,IIIIY,IXIII,IXIIY,1111,-1,0
2973,depolarizing,0.05,1101,IYIII,IIIIY,IYIIY,1010,-1,0
2974,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2975,depolarizing,0.05,0101,IZIII,IZIII,IIIII,0000,1,1
2976,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2977,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2978,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2979,depolarizing,0.05,0101,IIXZI,IZIII,IZXZI,0000,-1,0
2980,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2981,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2982,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2983,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2984,depolarizing,0.05,1011,YIIII,YIIII,IIIII,0000,1,1
2985,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2986,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2987,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2988,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2989,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2990,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2991,depolarizing,0.05,1001,IIIZI,IXIII,IXIZI,0001,-1,0
2992,depolarizing,0.05,0010,IIZII,YIIII,YIZII,1001,-1,0
2993,depolarizing,0.05,1101,IYIII,IIIIY,IYIIY,1010,-1,0
2994,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2995,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2996,depolarizing,0.05,1110,IIYII,IZIII,IZYII,1011,-1,0
2997,depolarizing,0.05,0000,IIIII,IIIII,IIIII,0000,1,1
2998,depolarizing,0.05,1001,XXIII,IXIII,XIIII,0001,-1,0
2999,depolarizing,0.05,0111,IIIIY,IXIII,IXIIY,1111,-1,0
